id,category,name,type,description,folder,file_count,status,github_url,branch,created_date,last_updated
194,projects,weekly-briefings/2026-07-19-human-skills-vs-ai/README,project_doc,The Human-Skills Premium 2026 mid-year trend brief AI repricing skills PwC 62% wage premium skilliday boom meta-learning,projects/weekly-briefings/2026-07-19-human-skills-vs-ai,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/weekly-briefings/2026-07-19-human-skills-vs-ai/README.md,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
195,projects,weekly-briefings/2026-07-19-human-skills-vs-ai/build_deck.py,project_doc,python-pptx 9-slide doodle deck builder for Human-Skills Premium 2026 brief PAPER INK ACCENT palette,projects/weekly-briefings/2026-07-19-human-skills-vs-ai,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/weekly-briefings/2026-07-19-human-skills-vs-ai/build_deck.py,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
196,projects,weekly-briefings/2026-07-19-human-skills-vs-ai/mindmap.mm,project_doc,FreeMind Freeplane mind map XML for Human-Skills Premium 2026 three forces meta-skill formula,projects/weekly-briefings/2026-07-19-human-skills-vs-ai,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/weekly-briefings/2026-07-19-human-skills-vs-ai/mindmap.mm,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
197,projects,weekly-briefings/2026-06-29-human-nature-evolution-psychology,project_doc,Weekly briefing on human nature evolution psychology and major life transitions June 2026,projects/weekly-briefings,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/weekly-briefings/2026-06-29-human-nature-evolution-psychology.md,claude/jolly-fermi-gkbw49,2026-07-31,2026-07-31
198,projects,ai-term-lessons/README.md,project_doc,AI Explained Simply series overview plain-language AI term lessons anchored in Mistral Studio,projects/ai-term-lessons,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/ai-term-lessons/README.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
199,projects,ai-term-lessons/mindmaps/AI_Explained_Simply.mm,project_doc,FreeMind mindmap with speaker notes for Agent and Model episodes plus 9-episode roadmap,projects/ai-term-lessons/mindmaps,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/ai-term-lessons/mindmaps/AI_Explained_Simply.mm,claude/jolly-fermi-gkbw49,2026-07-25,2026-07-31
200,projects,ai-term-lessons/01_AI_Agent/01_AI_Agent_Lesson_Script.md,project_doc,Episode 1 lesson script What is an AI Agent video script slide map doodle list Mistral Studio anchor,projects/ai-term-lessons/01_AI_Agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/ai-term-lessons/01_AI_Agent/01_AI_Agent_Lesson_Script.md,claude/jolly-fermi-gkbw49,2026-07-18,2026-07-31
201,projects,ai-term-lessons/01_AI_Agent/build_deck.js,project_doc,Episode 1 pptxgenjs Node.js deck builder Ocean Gradient palette Agent Runtime Judges AI Registry,projects/ai-term-lessons/01_AI_Agent,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/ai-term-lessons/01_AI_Agent/build_deck.js,claude/jolly-fermi-gkbw49,2026-07-18,2026-07-31
202,projects,ai-term-lessons/02_Model/02_Model_Lesson_Script.md,project_doc,Episode 2 lesson script What is an AI Model data muscle language next-word predictor Mistral dropdown anchor,projects/ai-term-lessons/02_Model,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/ai-term-lessons/02_Model/02_Model_Lesson_Script.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
203,projects,ai-term-lessons/02_Model/build_deck.py,project_doc,Episode 2 python-pptx 5-slide deck builder Ocean Gradient palette data muscle language formula,projects/ai-term-lessons/02_Model,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/ai-term-lessons/02_Model/build_deck.py,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
204,projects,site-monetization/00-README.md,project_doc,sourovdeb.com monetization index 4 AdSense blockers compliance roadmap 8-file package overview,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/00-README.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
205,projects,site-monetization/advertiser-attraction-plan.md,project_doc,Phase-by-phase plan compliance to AdSense to traffic to direct sponsors income table energy rule,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/advertiser-attraction-plan.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
206,projects,site-monetization/category-descriptions.md,project_doc,WP category SEO descriptions for 11 categories with fill-in formula for unlisted categories,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/category-descriptions.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
207,projects,site-monetization/global-improvement-manual.md,project_doc,Long-term SEO and monetization roadmap quarterly review guide Core Web Vitals affiliate links,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/global-improvement-manual.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
208,projects,site-monetization/homepage-meta-tags.md,project_doc,Homepage title and description options OG social preview tags per-post meta formula for ELT posts,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/homepage-meta-tags.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
209,projects,site-monetization/implementation-manual.md,project_doc,Step-by-step WordPress implementation AdSense blockers through application and ad placement 10 sections,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/implementation-manual.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
210,projects,site-monetization/privacy-policy.md,project_doc,GDPR and AdSense compliant Privacy Policy template with placeholder fields no live credentials,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/privacy-policy.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
211,projects,site-monetization/weekly-audit-agent.md,project_doc,Weekly site audit agent spec 14-check checklist Monday 06:00 UTC report format owner controls read-only,projects/site-monetization,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/projects/site-monetization/weekly-audit-agent.md,claude/jolly-fermi-gkbw49,2026-07-24,2026-07-31
212,guides,11_AI_LANGUAGE_TEACHING_MODES,guide,Three operational modes Teacher Linguist Learner for consistent AI-assisted ELT CEFR CCQs fossilisation prevention,guides,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/guides/11_AI_LANGUAGE_TEACHING_MODES.md,claude/jolly-fermi-gkbw49,2026-07-21,2026-07-31
213,docs,trackers/AI_Agent_Skills_Organization_2026-08-01.csv,tracker,Comprehensive file tracker master inventory for 271 files updated 2026-08-01,docs/trackers,1,active,https://github.com/sourovdeb/ai_agent_skills/blob/claude/jolly-fermi-gkbw49/docs/trackers/AI_Agent_Skills_Organization_2026-08-01.csv,claude/jolly-fermi-gkbw49,2026-08-01,2026-08-01
